refId,actionTime,initVolume,cancelling,direction,limitPrice,detRefId,isDetecting,longPosition,shortPosition,outStandingBuy,outStandingSell,submitType,drivenType,isOrderLogMatched,orderLogRefId,AS_OF_DATE
10506,2021-01-22 21:17:02.997579757,1,False,-1,9796.0,-1,False,1,0,0,0,2,0,0,-1,20210125.0
10507,2021-01-22 21:17:03.247704316,1,False,1,9796.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
10508,2021-01-22 21:17:03.497885213,1,False,-1,9796.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
10509,2021-01-22 21:17:03.747989615,1,False,-1,9796.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
10510,2021-01-22 21:17:05.248330707,1,False,-1,9796.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10511,2021-01-22 21:17:07.249209636,1,False,1,9794.0,-1,False,0,1,0,1,0,0,0,-1,20210125.0
10512,2021-01-22 21:17:09.249992172,1,False,-1,9796.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10513,2021-01-22 21:17:12.000849901,1,False,1,9794.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10514,2021-01-22 21:17:12.251041367,1,False,1,9794.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
10514,2021-01-22 21:17:13.751507717,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
10515,2021-01-22 21:17:14.001470639,1,False,-1,9794.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
10516,2021-01-22 21:17:18.503153492,1,False,-1,9793.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10517,2021-01-22 21:17:20.003633716,1,False,1,9792.0,-1,False,0,1,0,1,2,0,0,-1,20210125.0
10518,2021-01-22 21:17:25.755775851,1,False,1,9791.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10519,2021-01-22 21:17:27.256309456,1,False,1,9791.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10520,2021-01-22 21:17:30.507554198,1,False,-1,9792.0,-1,False,1,0,0,0,2,0,0,-1,20210125.0
10521,2021-01-22 21:17:35.259297686,1,False,-1,9794.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10522,2021-01-22 21:17:36.009370333,1,False,-1,9794.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
10523,2021-01-22 21:17:37.760001500,1,False,1,9792.0,-1,False,0,0,0,2,1,0,0,-1,20210125.0
10524,2021-01-22 21:17:38.010127637,1,False,1,9792.0,-1,False,0,0,1,2,0,0,0,-1,20210125.0
10525,2021-01-22 21:17:45.263621295,1,False,-1,9794.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10526,2021-01-22 21:17:46.263917269,1,False,1,9794.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10527,2021-01-22 21:17:46.514099696,1,False,1,9794.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
10528,2021-01-22 21:17:46.764122055,1,False,1,9794.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
10529,2021-01-22 21:17:47.764595727,1,False,-1,9794.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
10530,2021-01-22 21:17:48.014539224,1,False,-1,9794.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
10531,2021-01-22 21:17:48.264716640,1,False,-1,9794.0,-1,False,1,0,0,2,0,0,0,-1,20210125.0
10532,2021-01-22 21:17:51.015579959,1,False,1,9793.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10533,2021-01-22 21:17:52.015922015,1,False,-1,9794.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10534,2021-01-22 21:17:53.766760954,1,False,1,9793.0,-1,False,0,1,0,1,1,0,0,-1,20210125.0
10535,2021-01-22 21:17:54.016742104,1,False,1,9793.0,-1,False,0,1,1,1,0,0,0,-1,20210125.0
10536,2021-01-22 21:17:55.016989779,1,False,1,9793.0,-1,False,1,0,0,1,2,0,0,-1,20210125.0
10537,2021-01-22 21:17:55.267213390,1,False,1,9793.0,-1,False,0,0,1,0,0,0,0,-1,20210125.0
10538,2021-01-22 21:17:58.268353639,1,False,-1,9794.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
10539,2021-01-22 21:17:58.518533855,1,False,-1,9794.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
10540,2021-01-22 21:17:58.768568046,1,False,-1,9794.0,-1,False,1,0,0,2,0,0,0,-1,20210125.0
10541,2021-01-22 21:18:03.020253168,1,False,-1,9794.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10542,2021-01-22 21:18:03.520539169,1,False,-1,9794.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10543,2021-01-22 21:18:15.024839988,1,False,1,9790.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10544,2021-01-22 21:18:18.025911738,1,False,1,9790.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10545,2021-01-22 21:18:18.275981001,1,False,1,9790.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
10546,2021-01-22 21:18:19.026101726,1,False,-1,9790.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
10547,2021-01-22 21:18:21.277071057,1,False,1,9790.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10547,2021-01-22 21:18:26.279491594,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
10548,2021-01-22 21:18:27.029649745,1,False,1,9790.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10549,2021-01-22 21:18:29.530640139,1,False,-1,9791.0,-1,False,1,0,0,0,2,0,0,-1,20210125.0
10550,2021-01-22 21:18:30.531090181,1,False,-1,9792.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
10551,2021-01-22 21:18:30.780980171,1,False,-1,9792.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10552,2021-01-22 21:18:42.536990266,1,False,1,9792.0,-1,False,0,2,0,0,2,0,0,-1,20210125.0
10553,2021-01-22 21:18:49.539583787,1,False,1,9792.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10554,2021-01-22 21:18:49.789530261,1,False,1,9792.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
10553,2021-01-22 21:18:52.040480668,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
10554,2021-01-22 21:18:52.040480668,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
10555,2021-01-22 21:18:53.040757441,1,False,-1,9792.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10556,2021-01-22 21:18:59.543082150,1,False,1,9790.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10557,2021-01-22 21:18:59.793148378,1,False,1,9790.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
10558,2021-01-22 21:19:00.043078194,1,False,1,9790.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10558,2021-01-22 21:19:01.793764089,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
10559,2021-01-22 21:19:11.297008352,1,False,-1,9789.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
10560,2021-01-22 21:19:14.047976922,1,False,1,9788.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10560,2021-01-22 21:19:14.298120823,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
10561,2021-01-22 21:19:14.798414071,1,False,-1,9788.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10562,2021-01-22 21:19:18.299670012,1,False,1,9787.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10563,2021-01-22 21:19:21.300607065,1,False,-1,9786.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10564,2021-01-22 21:19:21.550701687,1,False,-1,9786.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10565,2021-01-22 21:19:22.801191664,1,False,1,9785.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10566,2021-01-22 21:19:23.551543919,1,False,1,9786.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10567,2021-01-22 21:19:25.051891911,1,False,-1,9787.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10568,2021-01-22 21:19:27.302966163,1,False,-1,9787.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10569,2021-01-22 21:19:35.306366972,1,False,1,9785.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10570,2021-01-22 21:19:36.557053160,1,False,-1,9786.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10571,2021-01-22 21:19:38.307780910,1,False,1,9785.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10572,2021-01-22 21:19:41.809492630,1,False,1,9786.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10573,2021-01-22 21:19:44.061001295,1,False,1,9787.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10574,2021-01-22 21:19:44.311183152,1,False,1,9787.0,-1,False,0,0,1,0,0,0,0,-1,20210125.0
10575,2021-01-22 21:19:47.062148664,1,False,-1,9788.0,-1,False,1,0,0,0,2,0,0,-1,20210125.0
10576,2021-01-22 21:19:47.562508891,1,False,-1,9788.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10577,2021-01-22 21:19:49.062809526,1,False,1,9788.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10578,2021-01-22 21:19:52.314088714,1,False,-1,9788.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10579,2021-01-22 21:20:00.817427684,1,False,-1,9786.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10580,2021-01-22 21:20:03.318457984,1,False,1,9785.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10581,2021-01-22 21:20:11.321365825,1,False,1,9786.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10582,2021-01-22 21:20:11.821974455,1,False,-1,9787.0,-1,False,0,1,1,0,1,0,0,-1,20210125.0
10583,2021-01-22 21:20:12.571796921,1,False,1,9787.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
10584,2021-01-22 21:20:16.823250953,1,False,1,9788.0,-1,False,0,0,0,0,2,0,0,-1,20210125.0
10585,2021-01-22 21:20:17.073256540,1,False,-1,9789.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
10586,2021-01-22 21:20:18.073639536,1,False,-1,9788.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
10587,2021-01-22 21:20:19.324005195,1,False,1,9788.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10588,2021-01-22 21:20:19.574275113,1,False,1,9788.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
10589,2021-01-22 21:20:20.325100351,1,False,1,9788.0,-1,False,0,1,2,0,0,0,0,-1,20210125.0
10590,2021-01-22 21:20:21.325500371,1,False,-1,9789.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10591,2021-01-22 21:20:22.075633586,1,False,1,9788.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10592,2021-01-22 21:20:22.325807561,1,False,1,9788.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
10593,2021-01-22 21:20:23.075952127,1,False,1,9788.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
10594,2021-01-22 21:20:28.578016200,1,False,-1,9791.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
10595,2021-01-22 21:20:29.328226148,1,False,1,9790.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
10596,2021-01-22 21:20:31.579031427,1,False,-1,9791.0,-1,False,2,0,0,0,1,0,0,-1,20210125.0
10597,2021-01-22 21:20:32.083385620,1,False,-1,9791.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
10598,2021-01-22 21:20:32.329359191,1,False,-1,9791.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10599,2021-01-22 21:20:32.579478085,1,False,-1,9791.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
10600,2021-01-22 21:20:33.329744760,1,False,1,9790.0,-1,False,0,0,0,2,0,0,0,-1,20210125.0
10601,2021-01-22 21:20:34.079925808,1,False,-1,9791.0,-1,False,1,0,0,2,0,0,0,-1,20210125.0
10602,2021-01-22 21:20:34.330018424,1,False,1,9790.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
10603,2021-01-22 21:20:36.830843921,1,False,1,9792.0,-1,False,0,2,1,0,2,0,0,-1,20210125.0
10604,2021-01-22 21:20:37.081158999,1,False,1,9792.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10604,2021-01-22 21:20:37.331466932,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
10605,2021-01-22 21:20:37.831628313,1,False,-1,9792.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
10606,2021-01-22 21:20:39.582305474,1,False,-1,9791.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
10607,2021-01-22 21:20:40.090398555,1,False,-1,9791.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10608,2021-01-22 21:20:41.833082369,1,False,1,9791.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10609,2021-01-22 21:20:42.584335422,1,False,-1,9792.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10610,2021-01-22 21:20:43.584753116,1,False,1,9791.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10611,2021-01-22 21:20:43.834857870,1,False,-1,9792.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10612,2021-01-22 21:20:49.086935110,1,False,1,9793.0,-1,False,0,2,0,0,2,0,0,-1,20210125.0
10613,2021-01-22 21:20:49.587124072,1,False,-1,9792.0,-1,False,0,1,0,0,2,0,0,-1,20210125.0
10614,2021-01-22 21:20:55.589633567,1,False,1,9789.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10615,2021-01-22 21:20:56.589951149,1,False,1,9789.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10616,2021-01-22 21:20:57.090000611,1,False,1,9789.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10617,2021-01-22 21:20:58.090338694,1,False,1,9789.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
10618,2021-01-22 21:21:01.591678604,1,False,-1,9791.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
10619,2021-01-22 21:21:03.092168185,1,False,1,9792.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
10620,2021-01-22 21:21:03.342476898,1,False,-1,9792.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
10620,2021-01-22 21:21:05.093013811,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
10621,2021-01-22 21:21:06.843835190,1,False,-1,9792.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
10622,2021-01-22 21:21:08.844441038,1,False,-1,9793.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10623,2021-01-22 21:21:11.845586562,1,False,-1,9793.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10624,2021-01-22 21:23:32.400637566,1,False,1,9795.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
10625,2021-01-22 21:23:34.151354152,1,False,1,9794.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10626,2021-01-22 21:23:35.151646115,1,False,-1,9793.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
10627,2021-01-22 21:23:36.402114136,1,False,1,9792.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10628,2021-01-22 21:23:41.153815655,1,False,1,9792.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
10629,2021-01-22 21:23:43.904498327,1,False,-1,9793.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
10630,2021-01-22 21:23:44.654909168,1,False,-1,9793.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10631,2021-01-22 21:23:45.655326137,1,False,1,9792.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10632,2021-01-22 21:23:45.905897312,1,False,-1,9793.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
10633,2021-01-22 21:23:46.156412137,1,False,-1,9793.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
10634,2021-01-22 21:23:47.656452930,1,False,1,9792.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10635,2021-01-22 21:23:48.907018863,1,False,-1,9793.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10636,2021-01-22 21:23:53.408961420,1,False,1,9792.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10637,2021-01-22 21:23:55.159808474,1,False,-1,9793.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10638,2021-01-22 21:23:56.160149912,1,False,1,9792.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10639,2021-01-22 21:23:58.410824850,1,False,1,9792.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
10640,2021-01-22 21:23:58.660976731,1,False,1,9793.0,-1,False,0,2,2,0,0,0,0,-1,20210125.0
10641,2021-01-22 21:24:01.662190852,1,False,-1,9793.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10642,2021-01-22 21:24:02.162542439,1,False,-1,9793.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10643,2021-01-22 21:24:02.412442983,1,False,1,9792.0,-1,False,0,1,0,1,1,0,0,-1,20210125.0
10644,2021-01-22 21:24:02.662600445,1,False,-1,9793.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
10645,2021-01-22 21:24:05.663704533,1,False,1,9794.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10646,2021-01-22 21:24:06.663865910,1,False,-1,9794.0,-1,False,0,1,0,0,2,0,0,-1,20210125.0
10647,2021-01-22 21:24:14.416884055,1,False,1,9791.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10648,2021-01-22 21:24:21.169307713,1,False,-1,9791.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10649,2021-01-22 21:24:21.419468436,1,False,1,9790.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10650,2021-01-22 21:24:22.170568118,1,False,1,9790.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10651,2021-01-22 21:24:22.670016428,1,False,-1,9791.0,-1,False,0,1,1,0,1,0,0,-1,20210125.0
10652,2021-01-22 21:24:22.919868612,1,False,-1,9791.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
10653,2021-01-22 21:24:25.920915346,1,False,1,9790.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
10653,2021-01-22 21:24:26.171037390,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
10654,2021-01-22 21:24:27.171582627,1,False,1,9790.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10655,2021-01-22 21:24:27.421584239,1,False,-1,9791.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10656,2021-01-22 21:24:27.671715685,1,False,-1,9791.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
10657,2021-01-22 21:24:30.672739471,1,False,1,9790.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
10658,2021-01-22 21:24:31.923178500,1,False,-1,9790.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10659,2021-01-22 21:24:35.674441725,1,False,1,9789.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10660,2021-01-22 21:24:37.174898471,1,False,-1,9790.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10661,2021-01-22 21:24:38.175156830,1,False,1,9789.0,-1,False,0,1,0,1,0,0,0,-1,20210125.0
10662,2021-01-22 21:24:38.425231979,1,False,1,9789.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
10663,2021-01-22 21:24:39.925679494,1,False,-1,9790.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10664,2021-01-22 21:24:40.676081064,1,False,-1,9790.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10665,2021-01-22 21:24:42.926773415,1,False,1,9790.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
10666,2021-01-22 21:24:45.427723298,1,False,1,9789.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10667,2021-01-22 21:24:49.429098224,1,False,-1,9789.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10668,2021-01-22 21:24:49.679211198,1,False,-1,9789.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
10669,2021-01-22 21:24:50.429362534,1,False,1,9787.0,-1,False,0,0,0,2,0,0,0,-1,20210125.0
10670,2021-01-22 21:24:50.929460335,1,False,-1,9788.0,-1,False,1,0,0,2,0,0,0,-1,20210125.0
10671,2021-01-22 21:24:51.179827602,1,False,1,9788.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10672,2021-01-22 21:24:51.429801379,1,False,1,9788.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
10673,2021-01-22 21:24:51.930003710,1,False,1,9787.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10674,2021-01-22 21:24:54.430840576,1,False,1,9787.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
10675,2021-01-22 21:24:55.431180704,1,False,-1,9788.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
10676,2021-01-22 21:24:57.932227136,1,False,-1,9788.0,-1,False,2,0,0,1,0,0,0,-1,20210125.0
10677,2021-01-22 21:24:58.182203678,1,False,1,9788.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10678,2021-01-22 21:24:58.932479807,1,False,-1,9790.0,-1,False,0,0,1,0,0,0,0,-1,20210125.0
10679,2021-01-22 21:25:00.683058196,1,False,-1,9790.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10680,2021-01-22 21:25:05.185975195,1,False,1,9790.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10681,2021-01-22 21:25:05.436081211,1,False,1,9790.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
10682,2021-01-22 21:25:05.686221430,1,False,1,9790.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
10683,2021-01-22 21:25:06.186208455,1,False,-1,9790.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
10684,2021-01-22 21:25:06.936432685,1,False,-1,9790.0,-1,False,2,0,0,1,0,0,0,-1,20210125.0
10685,2021-01-22 21:25:08.187105701,1,False,-1,9790.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
10686,2021-01-22 21:25:08.687225670,1,False,-1,9790.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
10687,2021-01-22 21:25:08.937175946,1,False,-1,9790.0,-1,False,1,0,0,2,0,0,0,-1,20210125.0
10688,2021-01-22 21:25:12.438463199,1,False,-1,9790.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10689,2021-01-22 21:25:12.938481160,1,False,-1,9789.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10689,2021-01-22 21:25:16.689805706,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
10690,2021-01-22 21:25:16.939971714,1,False,1,9789.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
10691,2021-01-22 21:25:17.190148625,1,False,1,9789.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10692,2021-01-22 21:25:20.941326108,1,False,-1,9789.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10693,2021-01-22 21:25:21.691579977,1,False,1,9789.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10694,2021-01-22 21:25:22.441876200,1,False,-1,9789.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10695,2021-01-22 21:25:25.192791859,1,False,-1,9789.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10696,2021-01-22 21:26:00.454619930,1,False,1,9788.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10697,2021-01-22 21:26:01.205016189,1,False,1,9788.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
10698,2021-01-22 21:26:04.456037802,1,False,1,9790.0,-1,False,0,2,2,0,1,0,0,-1,20210125.0
10699,2021-01-22 21:26:04.956186244,1,False,-1,9790.0,-1,False,1,2,2,0,0,0,0,-1,20210125.0
10700,2021-01-22 21:26:06.706820340,1,False,1,9790.0,-1,False,0,2,2,0,1,0,0,-1,20210125.0
10701,2021-01-22 21:26:08.707433954,1,False,-1,9790.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
10702,2021-01-22 21:26:11.458548437,1,False,-1,9790.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10703,2021-01-22 21:26:11.958575435,1,False,1,9789.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
10704,2021-01-22 21:26:12.958941969,1,False,1,9789.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
10705,2021-01-22 21:26:20.461711822,1,False,-1,9790.0,-1,False,2,0,0,1,0,0,0,-1,20210125.0
10706,2021-01-22 21:26:23.713484986,1,False,-1,9790.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10707,2021-01-22 21:26:24.463726931,1,False,1,9790.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10708,2021-01-22 21:26:24.963919115,1,False,-1,9790.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10709,2021-01-22 21:26:25.214134225,1,False,-1,9790.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
10710,2021-01-22 21:26:29.965382157,1,False,1,9789.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
10711,2021-01-22 21:26:32.716518833,1,False,1,9789.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10712,2021-01-22 21:26:40.719777782,1,False,1,9789.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10713,2021-01-22 21:26:40.969852663,1,False,1,9789.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
10714,2021-01-22 21:26:48.972469828,1,False,-1,9790.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
10715,2021-01-22 21:26:51.473449151,1,False,1,9790.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
10716,2021-01-22 21:26:52.473832739,1,False,-1,9790.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
10717,2021-01-22 21:26:55.224738950,1,False,-1,9791.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
10718,2021-01-22 21:26:55.474811975,1,False,-1,9791.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
10719,2021-01-22 21:26:59.976411674,1,False,1,9791.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10720,2021-01-22 21:27:00.476618360,1,False,-1,9791.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
10721,2021-01-22 21:27:03.727705525,1,False,-1,9791.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
10722,2021-01-22 21:27:08.979475116,1,False,1,9791.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
10723,2021-01-22 21:27:09.229672053,1,False,1,9791.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10724,2021-01-22 21:27:11.730610888,1,False,-1,9791.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
10725,2021-01-22 21:27:13.231249481,1,False,-1,9791.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
10726,2021-01-22 21:27:39.241028571,1,False,1,9789.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
