refId,direction,of_flag,volume,initVolume,tradePrice,fillType,orderSentTime,executeTime,submitType,drivenType,isDetecting,qBeforeTrade,AS_OF_DATE
10001,-1,1,1,1,9771.0,1,2021-01-22 21:00:00.052264923,2021-01-22 21:00:00.302438390,1,0,False,,20210125.0
10003,-1,1,1,1,9767.0,2,2021-01-22 21:00:02.554250468,2021-01-22 21:00:02.803980611,2,0,False,,20210125.0
10004,1,2,1,1,9764.0,1,2021-01-22 21:00:06.555924520,2021-01-22 21:00:06.806130638,2,0,False,,20210125.0
10005,1,1,1,1,9762.0,4,2021-01-22 21:00:07.056197397,2021-01-22 21:00:07.556449227,0,0,False,0.0,20210125.0
10006,1,2,1,1,9762.0,3,2021-01-22 21:00:07.306342219,2021-01-22 21:00:08.056823888,0,0,False,2.0,20210125.0
10007,1,1,1,1,9763.0,3,2021-01-22 21:00:08.056823888,2021-01-22 21:00:10.057838966,0,0,False,2.0,20210125.0
10008,-1,2,1,1,9766.0,1,2021-01-22 21:00:10.057838966,2021-01-22 21:00:10.307859370,2,0,False,,20210125.0
10009,-1,2,1,1,9767.0,1,2021-01-22 21:00:11.058179865,2021-01-22 21:00:11.308296239,0,0,False,,20210125.0
10010,1,1,1,1,9767.0,4,2021-01-22 21:00:11.308296239,2021-01-22 21:00:11.808633962,1,0,False,0.0,20210125.0
10011,1,1,1,1,9767.0,4,2021-01-22 21:00:11.558430910,2021-01-22 21:00:12.308866884,0,0,False,0.0,20210125.0
10012,-1,2,1,1,9768.0,3,2021-01-22 21:00:12.809393573,2021-01-22 21:00:13.059277882,1,0,False,,20210125.0
10013,-1,2,1,1,9766.0,1,2021-01-22 21:00:13.309426104,2021-01-22 21:00:13.559486030,1,0,False,,20210125.0
10014,1,1,1,1,9766.0,1,2021-01-22 21:00:13.559486030,2021-01-22 21:00:14.309904750,1,0,False,1.0,20210125.0
10015,1,1,1,1,9766.0,1,2021-01-22 21:00:14.059752914,2021-01-22 21:00:14.309904750,0,0,False,,20210125.0
10016,-1,2,1,1,9766.0,4,2021-01-22 21:00:14.811400265,2021-01-22 21:00:15.311745995,0,0,False,0.0,20210125.0
10017,1,1,1,1,9764.0,1,2021-01-22 21:00:16.315476155,2021-01-22 21:00:17.812847798,0,0,False,2.0,20210125.0
10018,-1,2,1,1,9769.0,1,2021-01-22 21:00:20.564635398,2021-01-22 21:00:21.064811849,0,0,False,3.0,20210125.0
10021,-1,2,1,1,9767.0,3,2021-01-22 21:00:22.567096142,2021-01-22 21:00:23.317558084,0,0,False,1.0,20210125.0
10019,-1,1,1,1,9769.0,3,2021-01-22 21:00:21.819401401,2021-01-22 21:00:23.317558084,0,0,False,5.0,20210125.0
10020,-1,1,1,1,9769.0,3,2021-01-22 21:00:22.067189024,2021-01-22 21:00:23.317558084,0,0,False,5.0,20210125.0
10022,1,2,1,1,9766.0,3,2021-01-22 21:00:23.317558084,2021-01-22 21:00:24.068356269,0,0,False,2.0,20210125.0
10023,1,2,1,1,9766.0,3,2021-01-22 21:00:23.567626959,2021-01-22 21:00:24.068356269,0,0,False,13.0,20210125.0
10024,1,1,1,1,9765.0,1,2021-01-22 21:00:24.818741910,2021-01-22 21:00:25.068952959,1,0,False,,20210125.0
10026,-1,1,1,1,9762.0,3,2021-01-22 21:00:26.319574103,2021-01-22 21:00:26.819684440,1,0,False,1.0,20210125.0
10027,1,1,1,1,9762.0,4,2021-01-22 21:00:27.820132227,2021-01-22 21:00:28.320384224,0,0,False,0.0,20210125.0
10025,-1,2,1,1,9765.0,3,2021-01-22 21:00:25.068952959,2021-01-22 21:00:29.320841371,1,0,False,0.0,20210125.0
10029,1,2,1,1,9764.0,3,2021-01-22 21:00:29.821081435,2021-01-22 21:00:31.321821962,0,0,False,22.0,20210125.0
10028,1,1,1,1,9762.0,3,2021-01-22 21:00:28.070261325,2021-01-22 21:00:31.321821962,0,0,False,6.0,20210125.0
10030,-1,2,1,1,9766.0,1,2021-01-22 21:00:31.321821962,2021-01-22 21:00:31.821998269,0,0,False,6.0,20210125.0
10031,1,1,1,1,9767.0,1,2021-01-22 21:00:32.572329433,2021-01-22 21:00:32.822513613,0,0,False,,20210125.0
10032,-1,2,1,1,9767.0,1,2021-01-22 21:00:32.822513613,2021-01-22 21:00:33.072618026,1,0,False,,20210125.0
10033,1,1,1,1,9767.0,1,2021-01-22 21:00:33.072618026,2021-01-22 21:00:33.322856209,0,0,False,,20210125.0
10034,-1,2,1,1,9768.0,3,2021-01-22 21:00:33.322856209,2021-01-22 21:00:35.323670406,0,0,False,22.0,20210125.0
10035,-1,2,1,1,9766.0,1,2021-01-22 21:00:37.324579972,2021-01-22 21:00:37.824707854,0,0,False,6.0,20210125.0
10036,1,1,1,1,9766.0,3,2021-01-22 21:00:38.324931095,2021-01-22 21:00:39.075140545,0,0,False,7.0,20210125.0
10037,-1,2,1,1,9767.0,3,2021-01-22 21:00:39.325465780,2021-01-22 21:00:40.325793160,0,0,False,8.0,20210125.0
10038,-1,1,1,1,9766.0,4,2021-01-22 21:00:40.325793160,2021-01-22 21:00:40.826037562,1,0,False,0.0,20210125.0
10039,1,2,1,1,9767.0,1,2021-01-22 21:00:41.326322381,2021-01-22 21:00:41.576489045,1,0,False,,20210125.0
10040,1,1,1,1,9766.0,1,2021-01-22 21:00:41.576489045,2021-01-22 21:00:41.826594398,0,0,False,,20210125.0
10042,-1,1,1,1,9765.0,1,2021-01-22 21:00:42.577045092,2021-01-22 21:00:42.826982889,0,0,False,,20210125.0
10041,-1,2,1,1,9766.0,3,2021-01-22 21:00:41.826594398,2021-01-22 21:00:43.327175776,0,0,False,16.0,20210125.0
10043,1,2,1,1,9766.0,1,2021-01-22 21:00:43.327175776,2021-01-22 21:00:43.577435739,2,0,False,,20210125.0
10044,1,1,1,1,9766.0,1,2021-01-22 21:00:43.577435739,2021-01-22 21:00:43.827389300,2,0,False,,20210125.0
10045,-1,2,1,1,9766.0,4,2021-01-22 21:00:44.827883259,2021-01-22 21:00:45.328182883,0,0,False,0.0,20210125.0
10046,-1,1,1,1,9766.0,3,2021-01-22 21:00:45.578242201,2021-01-22 21:00:46.328487188,0,0,False,1.0,20210125.0
10047,1,2,1,1,9764.0,1,2021-01-22 21:00:48.079182759,2021-01-22 21:00:48.329332551,0,0,False,,20210125.0
10048,-1,1,1,1,9764.0,1,2021-01-22 21:00:48.579551243,2021-01-22 21:00:48.829608355,1,0,False,,20210125.0
10049,1,2,1,1,9763.0,1,2021-01-22 21:00:49.079605268,2021-01-22 21:00:49.329769958,0,0,False,,20210125.0
10050,1,1,1,1,9762.0,3,2021-01-22 21:00:49.329769958,2021-01-22 21:00:50.079917722,0,0,False,14.0,20210125.0
10051,-1,2,1,1,9766.0,3,2021-01-22 21:00:50.079917722,2021-01-22 21:00:50.330109017,1,0,False,,20210125.0
10052,-1,1,1,1,9766.0,3,2021-01-22 21:00:50.330109017,2021-01-22 21:00:51.330763376,0,0,False,3.0,20210125.0
10053,-1,1,1,1,9766.0,3,2021-01-22 21:00:51.080526655,2021-01-22 21:00:51.330763376,0,0,False,,20210125.0
10054,1,2,1,1,9765.0,1,2021-01-22 21:00:51.330763376,2021-01-22 21:00:51.580817695,0,0,False,,20210125.0
10055,1,2,1,1,9766.0,3,2021-01-22 21:00:52.331208085,2021-01-22 21:00:53.081302460,0,0,False,25.0,20210125.0
10056,-1,1,1,1,9767.0,3,2021-01-22 21:00:53.331559705,2021-01-22 21:00:54.332025858,1,0,False,0.0,20210125.0
10057,1,2,1,1,9766.0,1,2021-01-22 21:00:54.832181604,2021-01-22 21:00:55.082326933,1,0,False,,20210125.0
10058,1,1,1,1,9766.0,1,2021-01-22 21:00:55.082326933,2021-01-22 21:00:55.582553592,1,0,False,,20210125.0
10059,-1,2,1,1,9766.0,1,2021-01-22 21:00:56.832948798,2021-01-22 21:00:57.082937613,0,0,False,,20210125.0
10060,-1,1,1,1,9766.0,3,2021-01-22 21:00:57.082937613,2021-01-22 21:00:57.333206148,1,0,False,,20210125.0
10061,-1,1,1,1,9768.0,1,2021-01-22 21:00:57.833423509,2021-01-22 21:00:58.333601202,1,0,False,2.0,20210125.0
10062,1,2,1,1,9768.0,3,2021-01-22 21:00:59.084028516,2021-01-22 21:00:59.333980383,0,0,False,,20210125.0
10063,1,2,1,1,9769.0,1,2021-01-22 21:00:59.333980383,2021-01-22 21:01:00.334412383,2,0,False,7.0,20210125.0
10064,1,1,1,1,9770.0,1,2021-01-22 21:01:00.834660728,2021-01-22 21:01:01.084758822,2,0,False,,20210125.0
10065,-1,2,1,1,9769.0,3,2021-01-22 21:01:01.584977906,2021-01-22 21:01:02.335444042,0,0,False,11.0,20210125.0
10067,-1,1,1,1,9766.0,1,2021-01-22 21:01:02.585593785,2021-01-22 21:01:02.835573572,2,0,False,,20210125.0
10068,1,2,1,1,9766.0,3,2021-01-22 21:01:02.835573572,2021-01-22 21:01:03.085605527,1,0,False,,20210125.0
10066,-1,1,1,1,9768.0,3,2021-01-22 21:01:02.335444042,2021-01-22 21:01:03.335895431,0,0,False,8.0,20210125.0
10069,-1,1,1,1,9768.0,3,2021-01-22 21:01:03.335895431,2021-01-22 21:01:05.336823777,0,0,False,6.0,20210125.0
10070,1,2,1,1,9766.0,4,2021-01-22 21:01:06.087229194,2021-01-22 21:01:06.837607002,0,0,False,0.0,20210125.0
10071,-1,1,1,1,9770.0,3,2021-01-22 21:01:10.590242610,2021-01-22 21:01:11.340524572,0,0,False,11.0,20210125.0
10072,1,2,1,1,9769.0,3,2021-01-22 21:01:11.840769911,2021-01-22 21:01:12.090836115,0,0,False,,20210125.0
10073,1,2,1,1,9770.0,3,2021-01-22 21:01:12.841071686,2021-01-22 21:01:13.091223617,1,0,False,,20210125.0
10074,1,1,1,1,9771.0,1,2021-01-22 21:01:13.091223617,2021-01-22 21:01:13.341394505,2,0,False,,20210125.0
10075,1,1,1,1,9771.0,1,2021-01-22 21:01:13.341394505,2021-01-22 21:01:13.591527237,2,0,False,,20210125.0
10076,-1,2,1,1,9772.0,1,2021-01-22 21:01:16.842982356,2021-01-22 21:01:17.343158508,0,0,False,2.0,20210125.0
10077,-1,2,1,1,9772.0,1,2021-01-22 21:01:17.092872067,2021-01-22 21:01:17.343158508,0,0,False,,20210125.0
10078,-1,1,1,1,9772.0,1,2021-01-22 21:01:17.593237766,2021-01-22 21:01:17.843315406,1,0,False,,20210125.0
10079,1,2,1,1,9771.0,3,2021-01-22 21:01:20.844569212,2021-01-22 21:01:21.094540261,0,0,False,,20210125.0
10080,1,1,1,1,9771.0,1,2021-01-22 21:01:21.094540261,2021-01-22 21:01:22.095050697,0,0,False,9.0,20210125.0
10081,-1,2,1,1,9771.0,3,2021-01-22 21:01:22.095050697,2021-01-22 21:01:22.345188952,0,0,False,,20210125.0
10082,-1,1,1,1,9770.0,1,2021-01-22 21:01:22.595298890,2021-01-22 21:01:22.845409577,1,0,False,,20210125.0
10083,-1,1,1,1,9770.0,3,2021-01-22 21:01:22.845409577,2021-01-22 21:01:23.345613647,1,0,False,1.0,20210125.0
10084,1,2,1,1,9769.0,1,2021-01-22 21:01:23.595725906,2021-01-22 21:01:24.095910006,1,0,False,1.0,20210125.0
10085,1,2,1,1,9769.0,1,2021-01-22 21:01:24.095910006,2021-01-22 21:01:24.346147569,1,0,False,,20210125.0
10086,1,1,1,1,9769.0,3,2021-01-22 21:01:24.596089360,2021-01-22 21:01:25.096121470,1,0,False,19.0,20210125.0
10087,-1,2,1,1,9770.0,3,2021-01-22 21:01:26.096707503,2021-01-22 21:01:26.346968949,1,0,False,,20210125.0
10088,-1,1,1,1,9769.0,1,2021-01-22 21:01:26.346968949,2021-01-22 21:01:26.597149407,2,0,False,,20210125.0
10089,-1,1,1,1,9769.0,1,2021-01-22 21:01:26.597149407,2021-01-22 21:01:26.847005269,1,0,False,,20210125.0
10090,1,2,1,1,9769.0,1,2021-01-22 21:01:30.098093310,2021-01-22 21:01:30.598516923,1,0,False,3.0,20210125.0
10091,1,2,1,1,9769.0,1,2021-01-22 21:01:30.348513873,2021-01-22 21:01:30.598516923,0,0,False,,20210125.0
10092,1,1,1,1,9769.0,1,2021-01-22 21:01:30.598516923,2021-01-22 21:01:31.098750008,1,0,False,7.0,20210125.0
10094,-1,2,1,1,9767.0,1,2021-01-22 21:01:33.099405217,2021-01-22 21:01:33.349666334,0,0,False,,20210125.0
10093,-1,1,1,1,9769.0,3,2021-01-22 21:01:31.848952573,2021-01-22 21:01:33.349666334,0,0,False,19.0,20210125.0
10095,-1,1,1,1,9767.0,1,2021-01-22 21:01:34.349985808,2021-01-22 21:03:31.150162332,0,0,False,,20210125.0
10096,1,2,1,1,9787.0,1,2021-01-22 21:03:32.400684247,2021-01-22 21:03:35.401816983,0,0,False,0.0,20210125.0
10097,1,2,1,1,9786.0,1,2021-01-22 21:03:36.902537800,2021-01-22 21:03:37.402841186,1,0,False,2.0,20210125.0
10098,1,1,1,1,9788.0,4,2021-01-22 21:03:39.653643374,2021-01-22 21:03:41.904507621,1,0,False,0.0,20210125.0
10099,-1,2,1,1,9789.0,3,2021-01-22 21:03:41.904507621,2021-01-22 21:03:43.155001158,0,0,False,40.0,20210125.0
10100,-1,1,1,1,9786.0,1,2021-01-22 21:03:44.655592865,2021-01-22 21:03:45.655977163,1,0,False,0.0,20210125.0
10101,1,2,1,1,9786.0,1,2021-01-22 21:03:46.906343890,2021-01-22 21:03:47.906797123,0,0,False,2.0,20210125.0
10102,-1,1,1,1,9786.0,1,2021-01-22 21:03:55.409888105,2021-01-22 21:03:56.160104645,1,0,False,2.0,20210125.0
10103,1,2,1,1,9786.0,3,2021-01-22 21:03:56.160104645,2021-01-22 21:03:57.910790062,0,0,False,5.0,20210125.0
10104,1,1,1,1,9786.0,3,2021-01-22 21:03:57.661254926,2021-01-22 21:03:57.910790062,0,0,False,,20210125.0
10105,-1,2,1,1,9787.0,3,2021-01-22 21:03:58.161048465,2021-01-22 21:04:00.162191470,0,0,False,1.0,20210125.0
10106,-1,1,1,1,9787.0,3,2021-01-22 21:03:58.911340174,2021-01-22 21:04:00.162191470,0,0,False,4.0,20210125.0
10107,-1,1,1,1,9787.0,3,2021-01-22 21:03:59.411921873,2021-01-22 21:04:00.162191470,0,0,False,4.0,20210125.0
10108,1,2,1,1,9786.0,1,2021-01-22 21:04:00.162191470,2021-01-22 21:04:01.162626795,0,0,False,6.0,20210125.0
10109,1,2,1,1,9786.0,1,2021-01-22 21:04:05.915140115,2021-01-22 21:04:06.165355624,2,0,False,,20210125.0
10112,1,1,1,1,9793.0,4,2021-01-22 21:04:09.667031031,2021-01-22 21:04:10.417094365,2,0,False,0.0,20210125.0
10113,1,1,1,1,9793.0,1,2021-01-22 21:04:10.417094365,2021-01-22 21:04:10.917260087,0,0,False,3.0,20210125.0
10114,-1,2,1,1,9794.0,4,2021-01-22 21:04:10.667149635,2021-01-22 21:04:12.167913359,0,0,False,0.0,20210125.0
10115,-1,2,1,1,9794.0,3,2021-01-22 21:04:14.668955365,2021-01-22 21:04:15.169171417,0,0,False,4.0,20210125.0
10116,-1,1,1,1,9794.0,3,2021-01-22 21:04:14.919848209,2021-01-22 21:04:15.169171417,0,0,False,,20210125.0
10117,1,2,1,1,9794.0,4,2021-01-22 21:04:15.919879408,2021-01-22 21:04:16.919961513,1,0,False,0.0,20210125.0
10118,1,1,1,1,9794.0,4,2021-01-22 21:04:16.169603364,2021-01-22 21:04:16.919961513,0,0,False,0.0,20210125.0
10119,1,1,1,1,9794.0,1,2021-01-22 21:04:17.420209532,2021-01-22 21:04:18.170468176,1,0,False,4.0,20210125.0
10120,-1,2,1,1,9794.0,1,2021-01-22 21:04:18.170468176,2021-01-22 21:04:18.420671981,0,0,False,,20210125.0
10121,-1,2,1,1,9795.0,4,2021-01-22 21:04:18.920769678,2021-01-22 21:04:19.421106368,0,0,False,0.0,20210125.0
10122,-1,1,1,1,9793.0,2,2021-01-22 21:04:21.673197210,2021-01-22 21:04:22.173458874,0,0,False,4.0,20210125.0
10123,-1,1,1,1,9793.0,1,2021-01-22 21:04:23.173826171,2021-01-22 21:04:23.673941029,0,0,False,17.0,20210125.0
10124,1,2,1,1,9794.0,1,2021-01-22 21:04:24.674416377,2021-01-22 21:04:24.924396290,0,0,False,,20210125.0
10125,-1,1,1,1,9792.0,4,2021-01-22 21:04:25.674770750,2021-01-22 21:04:26.675120823,0,0,False,0.0,20210125.0
10126,1,2,1,1,9792.0,3,2021-01-22 21:04:26.675120823,2021-01-22 21:04:26.925127836,2,0,False,,20210125.0
10128,1,2,1,1,9790.0,4,2021-01-22 21:04:30.177083509,2021-01-22 21:04:31.927807866,0,0,False,0.0,20210125.0
10129,1,1,1,1,9790.0,1,2021-01-22 21:04:31.927807866,2021-01-22 21:04:33.428324773,0,0,False,4.0,20210125.0
10130,1,1,1,1,9790.0,1,2021-01-22 21:04:32.179862174,2021-01-22 21:04:33.428324773,0,0,False,4.0,20210125.0
10127,-1,2,1,1,9792.0,3,2021-01-22 21:04:29.176119811,2021-01-22 21:04:34.178549359,0,0,False,14.0,20210125.0
10131,-1,2,1,1,9788.0,1,2021-01-22 21:04:34.178549359,2021-01-22 21:04:34.428656741,2,0,False,,20210125.0
10132,1,1,1,1,9788.0,3,2021-01-22 21:04:34.929021781,2021-01-22 21:04:35.929554169,0,0,False,1.0,20210125.0
10133,-1,2,1,1,9792.0,3,2021-01-22 21:04:35.929554169,2021-01-22 21:04:36.179670798,0,0,False,,20210125.0
10134,-1,1,1,1,9791.0,1,2021-01-22 21:04:36.179670798,2021-01-22 21:04:36.429647776,1,0,False,,20210125.0
10135,-1,1,1,1,9791.0,1,2021-01-22 21:04:36.429647776,2021-01-22 21:04:36.679814204,1,0,False,,20210125.0
10136,1,2,1,1,9789.0,1,2021-01-22 21:04:42.932228726,2021-01-22 21:04:44.432958642,0,0,False,10.0,20210125.0
10137,1,2,1,1,9789.0,1,2021-01-22 21:04:43.437244142,2021-01-22 21:04:44.432958642,0,0,False,11.0,20210125.0
10138,-1,1,1,1,9790.0,3,2021-01-22 21:04:44.933028656,2021-01-22 21:04:45.183297504,0,0,False,,20210125.0
10139,1,2,1,1,9788.0,4,2021-01-22 21:04:45.933624616,2021-01-22 21:04:47.684322245,0,0,False,0.0,20210125.0
10140,-1,1,1,1,9787.0,1,2021-01-22 21:04:50.935586615,2021-01-22 21:04:51.435942863,0,0,False,2.0,20210125.0
10141,-1,1,1,1,9787.0,1,2021-01-22 21:04:51.185738278,2021-01-22 21:04:51.435942863,0,0,False,,20210125.0
10142,1,2,1,1,9787.0,4,2021-01-22 21:04:51.435942863,2021-01-22 21:04:52.436245548,0,0,False,0.0,20210125.0
10143,-1,1,1,1,9788.0,1,2021-01-22 21:04:52.436245548,2021-01-22 21:04:52.936252586,1,0,False,5.0,20210125.0
10144,1,2,1,1,9788.0,1,2021-01-22 21:04:53.186803462,2021-01-22 21:04:54.937295080,1,0,False,5.0,20210125.0
10145,1,2,1,1,9787.0,1,2021-01-22 21:04:55.687550889,2021-01-22 21:04:55.937514073,0,0,False,,20210125.0
10146,1,1,1,1,9788.0,3,2021-01-22 21:04:58.188588428,2021-01-22 21:04:58.938628056,1,0,False,14.0,20210125.0
10147,-1,2,1,1,9792.0,1,2021-01-22 21:05:00.439338039,2021-01-22 21:05:01.690120975,0,0,False,37.0,20210125.0
10148,-1,1,1,1,9792.0,1,2021-01-22 21:05:01.940286866,2021-01-22 21:05:02.190421949,0,0,False,,20210125.0
10149,-1,1,1,1,9792.0,3,2021-01-22 21:05:02.440395314,2021-01-22 21:05:03.190844873,0,0,False,5.0,20210125.0
10151,1,2,1,1,9793.0,3,2021-01-22 21:05:04.691359249,2021-01-22 21:05:04.941343067,0,0,False,,20210125.0
10150,1,2,1,1,9791.0,3,2021-01-22 21:05:03.690982692,2021-01-22 21:05:04.941343067,0,0,False,31.0,20210125.0
10152,1,1,1,1,9794.0,4,2021-01-22 21:05:04.941343067,2021-01-22 21:05:05.691945231,1,0,False,0.0,20210125.0
10153,-1,2,1,1,9794.0,3,2021-01-22 21:05:05.691945231,2021-01-22 21:05:06.192198036,2,0,False,28.0,20210125.0
10154,-1,1,1,1,9794.0,3,2021-01-22 21:05:05.941862465,2021-01-22 21:05:06.192198036,0,0,False,,20210125.0
10155,1,2,1,1,9793.0,1,2021-01-22 21:05:07.192400464,2021-01-22 21:05:08.942934566,0,0,False,4.0,20210125.0
10157,1,1,1,1,9793.0,3,2021-01-22 21:05:09.443527697,2021-01-22 21:05:09.943629112,1,0,False,4.0,20210125.0
10156,-1,2,1,1,9794.0,3,2021-01-22 21:05:09.193298372,2021-01-22 21:05:10.193849280,0,0,False,13.0,20210125.0
10158,-1,1,1,1,9794.0,1,2021-01-22 21:05:10.443998842,2021-01-22 21:05:10.945051100,0,0,False,11.0,20210125.0
10159,1,2,1,1,9794.0,4,2021-01-22 21:05:11.444543007,2021-01-22 21:05:12.694862069,0,0,False,0.0,20210125.0
10160,1,1,1,1,9794.0,2,2021-01-22 21:05:14.695582910,2021-01-22 21:05:14.945691245,0,0,False,,20210125.0
10161,1,1,1,1,9792.0,1,2021-01-22 21:05:20.449024995,2021-01-22 21:05:20.698018867,1,0,False,,20210125.0
10162,-1,2,1,1,9792.0,4,2021-01-22 21:05:22.448579734,2021-01-22 21:05:22.948764079,1,0,False,0.0,20210125.0
10163,-1,2,1,1,9791.0,1,2021-01-22 21:05:23.448936459,2021-01-22 21:05:23.949197825,1,0,False,12.0,20210125.0
10164,-1,1,1,1,9791.0,3,2021-01-22 21:05:23.949197825,2021-01-22 21:05:24.199355145,1,0,False,,20210125.0
10165,-1,1,1,1,9791.0,1,2021-01-22 21:05:24.199355145,2021-01-22 21:05:24.449385341,0,0,False,,20210125.0
10166,1,2,1,1,9790.0,3,2021-01-22 21:05:25.700210072,2021-01-22 21:05:25.950168134,1,0,False,,20210125.0
10167,-1,1,1,1,9791.0,1,2021-01-22 21:05:26.200323805,2021-01-22 21:05:26.450443623,0,0,False,,20210125.0
10168,1,2,1,1,9792.0,3,2021-01-22 21:05:26.711473929,2021-01-22 21:05:26.950721121,0,0,False,,20210125.0
10169,1,2,1,1,9792.0,3,2021-01-22 21:05:26.950721121,2021-01-22 21:05:27.951127038,0,0,False,18.0,20210125.0
10170,1,1,1,1,9792.0,3,2021-01-22 21:05:27.200716153,2021-01-22 21:05:27.951127038,0,0,False,18.0,20210125.0
10172,1,1,1,1,9792.0,3,2021-01-22 21:05:27.951127038,2021-01-22 21:05:28.951307467,0,0,False,27.0,20210125.0
10173,-1,2,1,1,9793.0,1,2021-01-22 21:05:28.951307467,2021-01-22 21:05:29.203230864,2,0,False,,20210125.0
10174,-1,2,1,1,9793.0,1,2021-01-22 21:05:29.203230864,2021-01-22 21:05:29.451618458,1,0,False,,20210125.0
10175,-1,1,1,1,9793.0,1,2021-01-22 21:05:29.451618458,2021-01-22 21:05:29.951658664,1,0,False,1.0,20210125.0
10176,-1,1,1,1,9793.0,1,2021-01-22 21:05:29.701696902,2021-01-22 21:05:29.951658664,0,0,False,,20210125.0
10177,1,2,1,1,9792.0,3,2021-01-22 21:05:31.952365400,2021-01-22 21:05:32.962698610,0,0,False,2.0,20210125.0
10178,1,2,1,1,9792.0,3,2021-01-22 21:05:32.202653238,2021-01-22 21:05:32.962698610,0,0,False,10.0,20210125.0
10179,1,1,1,1,9792.0,3,2021-01-22 21:05:32.452663673,2021-01-22 21:05:32.962698610,0,0,False,10.0,20210125.0
10180,1,1,1,1,9794.0,3,2021-01-22 21:05:32.962698610,2021-01-22 21:05:33.953299346,1,0,False,6.0,20210125.0
10181,-1,2,1,1,9797.0,1,2021-01-22 21:05:35.454084774,2021-01-22 21:05:35.704218099,2,0,False,,20210125.0
10182,1,1,1,1,9797.0,3,2021-01-22 21:05:35.704218099,2021-01-22 21:05:35.954117946,1,0,False,,20210125.0
10183,-1,2,1,1,9797.0,3,2021-01-22 21:05:36.454510795,2021-01-22 21:05:38.205160202,0,0,False,2.0,20210125.0
10184,-1,2,1,1,9797.0,3,2021-01-22 21:05:36.704608359,2021-01-22 21:05:38.205160202,0,0,False,9.0,20210125.0
10186,1,1,1,1,9795.0,3,2021-01-22 21:05:40.706008228,2021-01-22 21:05:40.955951820,1,0,False,,20210125.0
10187,-1,2,1,1,9797.0,3,2021-01-22 21:05:44.957637044,2021-01-22 21:05:45.207872970,0,0,False,,20210125.0
10188,-1,1,1,1,9795.0,1,2021-01-22 21:05:45.458069510,2021-01-22 21:05:45.708035790,1,0,False,,20210125.0
10189,1,2,1,1,9795.0,3,2021-01-22 21:05:46.208225158,2021-01-22 21:05:46.958353440,1,0,False,1.0,20210125.0
10190,1,1,1,1,9795.0,3,2021-01-22 21:05:46.458367745,2021-01-22 21:05:46.958353440,0,0,False,1.0,20210125.0
10191,-1,2,1,1,9794.0,3,2021-01-22 21:05:48.709125252,2021-01-22 21:05:50.209769259,0,0,False,10.0,20210125.0
10192,-1,1,1,1,9794.0,1,2021-01-22 21:05:54.461614461,2021-01-22 21:05:56.462415460,1,0,False,0.0,20210125.0
10193,-1,1,1,1,9794.0,1,2021-01-22 21:05:54.711668433,2021-01-22 21:05:56.462415460,0,0,False,11.0,20210125.0
10197,1,1,1,1,9797.0,1,2021-01-22 21:06:02.214924403,2021-01-22 21:06:02.715170272,0,0,False,1.0,20210125.0
10196,1,2,1,1,9796.0,1,2021-01-22 21:06:00.964354568,2021-01-22 21:06:02.965064224,0,0,False,5.0,20210125.0
10195,1,2,1,1,9795.0,3,2021-01-22 21:06:00.464029247,2021-01-22 21:06:02.965064224,0,0,False,59.0,20210125.0
10194,1,1,1,1,9794.0,3,2021-01-22 21:05:59.213437013,2021-01-22 21:06:02.965064224,0,0,False,2.0,20210125.0
10198,-1,2,1,1,9796.0,1,2021-01-22 21:06:02.965064224,2021-01-22 21:06:03.215225966,1,0,False,,20210125.0
10201,-1,2,1,1,9796.0,3,2021-01-22 21:06:03.715303615,2021-01-22 21:06:04.221702215,0,0,False,11.0,20210125.0
10202,-1,1,1,1,9796.0,3,2021-01-22 21:06:06.716934890,2021-01-22 21:06:07.217120494,0,0,False,7.0,20210125.0
10203,-1,1,1,1,9796.0,3,2021-01-22 21:06:06.966837793,2021-01-22 21:06:07.217120494,0,0,False,,20210125.0
10204,1,2,1,1,9798.0,3,2021-01-22 21:06:11.969684369,2021-01-22 21:06:12.971420709,1,0,False,14.0,20210125.0
10205,-1,1,1,1,9798.0,3,2021-01-22 21:06:13.971852440,2021-01-22 21:06:15.222472619,0,0,False,6.0,20210125.0
10206,1,2,1,1,9794.0,3,2021-01-22 21:06:20.474672779,2021-01-22 21:06:20.974615605,0,0,False,7.0,20210125.0
10207,1,2,1,1,9796.0,3,2021-01-22 21:06:21.975142845,2021-01-22 21:06:22.975371926,0,0,False,15.0,20210125.0
10208,1,1,1,1,9794.0,3,2021-01-22 21:06:23.725946674,2021-01-22 21:06:23.976002828,0,0,False,,20210125.0
10209,-1,2,1,1,9794.0,1,2021-01-22 21:06:24.976261395,2021-01-22 21:06:25.226509418,1,0,False,,20210125.0
10210,-1,1,1,1,9794.0,1,2021-01-22 21:06:25.226509418,2021-01-22 21:06:25.476564555,1,0,False,,20210125.0
10211,1,2,1,1,9794.0,1,2021-01-22 21:06:26.226932406,2021-01-22 21:06:26.476881746,0,0,False,,20210125.0
10213,1,1,1,1,9796.0,3,2021-01-22 21:06:30.728735151,2021-01-22 21:06:32.979138583,0,0,False,14.0,20210125.0
10212,1,1,1,1,9795.0,3,2021-01-22 21:06:29.978042142,2021-01-22 21:06:32.979138583,0,0,False,59.0,20210125.0
